Character,Definition,pinyin,decomposition,radical,,,,,,,,,,,,,,,,,,,,,,,,,,,
伟,great;imposing; extraordinary,"""wěi""",⿰亻韦,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
传,to pass on; to propagate; to transmit; summons,"""chuán""",⿰亻专,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
伢,child,"""yá""",⿰亻牙,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
伤,to injure;to harm; wound;injury; to fall ill,"""shāng""",⿰亻⿱？力,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
伥,the ghost of one devoured by a tiger,"""chāng""",⿰亻长,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
伦,human relationships; society,"""lún""",⿰亻仑,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
伧,vulgar person;country man,"""cāng""",⿰亻仓,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
伪,false;counterfeit;bogus,"""wěi""",⿰亻为,,,,,,,,,,,,,,,,,,,,,,,,,,,,
伫,to wait; to look towards; to turn one's back on,"""zhù""",⿰亻⿱宀一,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
伯,older brother; father's elder brother; sir;sire;count,"""bó""",⿰亻白,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
估,merchant; to estimate;to guess;to presume,"""gū""",⿰亻古,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
伲,we (Shanghai dialect),"""nì""",⿰亻尼,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
伴,companion;comrade;partner; to accompany,"""bàn""",⿰亻半,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
伶,clever; lonely;solitary,"""líng""",⿰亻令,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
伸,to extend;to stretch out;to open up; to trust,"""shēn""",⿰亻申,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
伺,to serve;to wait upon;to attend; to examine,"""cì""",⿰亻司,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
似,resembling;similar to; as if;to seem,"""shì""",⿰亻以,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
伽,temple; used to transliterations,"""jiā""gā",⿰亻加,,,,,,,,,,,,,,,,,,,,,,,,,,,,
伾,mighty,"""pī""",⿰亻丕,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
佃,tenant farmer; to be a tenant farmer,"""diàn""",⿰亻田,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
但,only; but;however;yet;still,"""dàn""",⿰亻旦,,,,,,,,,,,,,,,,,,,,,,,,,,,,
佇,to wait; to look towards; to turn one's back on,"""zhù""",⿰亻宁,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
佈,to spread;to publicize;to announce,"""bù""",⿰亻布,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
佉,the name of a divine being; surname,"""qū""",⿰亻去,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
位,seat;throne; rank;status; position;location,"""wèi""",⿰亻立,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
低,low; to lower;to hang; to bend;to bow,"""dī""",⿰亻氐,,,,,,,,,,,,,,,,,,,,,,,,,,,,
住,to reside;to live at;to dwell;to lodge; to stop,"""zhù""",⿰亻主,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
佐,to assist;to aid; subordinate second,"""zuǒ""",⿰亻左,,,,,,,,,,,,,,,,,,,,,,,,,,,,
佑,to help; to protect; to bless,"""yòu""",⿰亻右,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
体,body; group;class; form;style;system,"""tǐ""",⿰亻本,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
佔,to possess;to usurp;to take by force,"""zhàn""",⿰亻占,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
何,what;why;where;which;how,"""hé""",⿰亻可,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
佗,other;he; surname; a load,"""tuó""",⿰亻它,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
佘,surname,"""shé""",⿱人示,人,,,,,,,,,,,,,,,,,,,,,,,,,,,
余,surplus;remainder; surname,"""yú""",⿱人？,人,,,,,,,,,,,,,,,,,,,,,,,,,,,
佚,to indulge in pleasures; to flee,"""yì""",⿰亻失,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
佛,Buddha; Buddhist,"""fú""",⿰亻弗,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
作,to make; to write;to compose; to act;to perform,"""zuò""",⿰亻乍,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
佝,rickets,"""gōu""",⿰亻句,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
佞,flattery; glib,"""nìng""",⿰亻⿱二女,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
佟,surname,"""tóng""",⿰亻冬,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
你,you;second person pronoun,"""nǐ""",⿰亻尔,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
佣,to hire;to employ; commission; servant,"""yōng""",⿰亻用,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
佤,The Va people (an ethnic group in Myanmar and southwest China),"""wǎ""",⿰亻瓦,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
佥,all;together;unanimous,"""qiān""",⿳亼⺍一,人,,,,,,,,,,,,,,,,,,,,,,,,,,,
佧,an ancient tribe in China,"""kǎ""",⿰亻卡,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
佩,belt ornament;pendant; wear at waist;tie to the belt; respect,"""pèi""",⿰亻⿵凡巾,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
佬,elder; mature,"""lǎo""",⿰亻老,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
佯,to pretend;to feign; false;deceitful,"""yáng""",⿰亻羊,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
佰,hundred,"""bǎi""",⿰亻百,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
佳,good;auspicious; beautiful; delightful,"""jiā""",⿰亻圭,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
佴,a second;an assistant,"""èr""",⿰亻耳,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
併,to combine;to annex; also;what's more,"""bìng""",⿰亻并,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
佶,strong;robust; exact;correct,"""jí""",⿰亻吉,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
佻,frivolous;unsteady; delay,"""tiāo""",⿰亻兆,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
佼,beautiful;handsome;good-looking,"""jiǎo""",⿰亻交,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
佽,to help;to aid,"""cì""",⿰亻次,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
佾,a row or file of dancers,"""yì""",⿰亻⿱八月,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
使,cause;mission;orders; envoy;messenger;ambassador,"""shǐ""",⿰亻吏,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
侃,upright and strong; amiable,"""kǎn""",⿰亻⿱口川,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
侄,nephew,"""zhí""",⿰亻至,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
來,to arrive;to come;to return; in the future;later on,"""lái""",⿻木从,人,,,,,,,,,,,,,,,,,,,,,,,,,,,
侈,luxurious;extravagant,"""chǐ""",⿰亻多,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
侉,to speak with an accent; big and clumsy,"""kuǎ""",⿰亻夸,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
例,precedent;example;case; regulation,"""lì""",⿰亻列,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
侌,,"""yīn""",⿱今云,,,,,,,,,,,,,,,,,,,,,,,,,,,,
侍,to serve;to attend upon; servant;attendant; samurai,"""shì""",⿰亻寺,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
侏,small;tiny; dwarf,"""zhū""",⿰亻朱,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
侑,help;assist;repay kindness,"""yòu""",⿰亻有,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
侔,equal,"""móu""",⿰亻牟,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
侖,logical reasons;logical order,"""lún""",⿱亼冊,人,,,,,,,,,,,,,,,,,,,,,,,,,,,
侗,big; ignorant;rude;rustic,"""dòng""",⿰亻同,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
供,to supply;to provide for; to offer in worship,"""gōng""",⿰亻共,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
依,to rely on; to consent;to obey; according to,"""yī""",⿰亻衣,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
侠,chivalrous person; knight-errant,"""xiá""",⿰亻夹,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
侣,companion; associate with,"""lǚ""",⿰亻吕,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
侥,to be lucky; by chance;by luck,"""jiǎo""",⿰亻尧,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
侦,to spy;to reconnoiter; detective,"""zhēn""",⿰亻贞,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
侧,side; to slant;to lean;to incline,"""cè""",⿰亻则,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
侨,emigrant; to sojourn,"""qiáo""",⿰亻乔,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
侩,go-between;broker;proxy,"""kuài""",⿰亻会,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
侪,a class;a company; companion; together,"""chái""",⿰亻齐,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
侬,I; you; surname,"""nóng""",⿰亻农,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
侮,insult;ridicule;disgrace,"""wǔ""",⿰亻每,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
侯,marquis;lord; target in archery,"""hóu""",⿰亻矦,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
侵,to invade;to encroach upon;to raid,"""qīn""",⿰亻⿳彐冖又,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
侶,companion; associate with,"""lǚ""",⿰亻呂,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
侷,narrow;cramped;confined,"""jú""",⿰亻局,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
便,easy;convenient; expedient,"""biàn""",⿰亻更,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
係,system; line;link;connection,"""xì""",⿰亻系,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
促,to urge;to rush;to hurry; hasty; near;close,"""cù""",⿰亻足,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
俄,sudden;abrupt; used in transliterations,"""é""",⿰亻我,,,,,,,,,,,,,,,,,,,,,,,,,,,,
俅,ornamental cap,"""qiú""",⿰亻求,,,,,,,,,,,,,,,,,,,,,,,,,,,,
俉,scary; to frighten,"""wǔ""",⿰亻吾,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
俊,talented;capable; handsome,"""jùn""",⿰亻夋,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
俎,chopping board or block; painted,"""zǔ""",⿰仌且,人,,,,,,,,,,,,,,,,,,,,,,,,,,,
俏,to resemble; similar;alike; pretty,"""qiào""",⿰亻肖,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
俐,smooth; active; clever;sharp,"""lì""",⿰亻利,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
俑,wooden figure buried with dead,"""yǒng""",⿰亻甬,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
俗,social customs; vulgar;unrefined,"""sú""",⿰亻谷,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
俘,prisoner of war; take as prisoner,"""fú""",⿰亻孚,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
俚,rustic;vulgar;unpolished; mean,"""lǐ""",⿰亻里,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
俛,to make an effort;to endeavor; to bear down,"""fǔ""",⿰亻免,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
俜,to trust to; send a message,"""pīng""",⿰亻甹,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
保,to safeguard;to protect;to defend;to care for,"""bǎo""",⿰亻呆,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
俞,to consent;to approve; surname,"""yú""",⿱亼刖,人,,,,,,,,,,,,,,,,,,,,,,,,,,,
俟,wait for;wait until;as soon as,"""qí""",⿰亻矣,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
俠,chivalrous person; knight-errant,"""xiá""",⿰亻夾,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
信,to trust;to believe; letter;sign,"""xìn""",⿰亻言,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
俣,big,"""yǔ""",⿰亻吴,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
俦,companion;mate;colleague,"""chóu""",⿰亻寿,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
俨,grave;respectful; majestic,"""yǎn""",⿰亻严,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
俩,two;a pair;a couple,"""liǎ""",⿰亻两,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
俪,spouse; pair;couple,"""lì""",⿰亻丽,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
俭,temperate;frugal;economical,"""jiǎn""",⿰亻佥,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
修,to study; to repair; to decorate; to cultivate,"""xiū""",⿱攸彡,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
俯,to bow down;to face down;to look down,"""fǔ""",⿰亻府,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
俱,all;together; accompany,"""jù""",⿰亻具,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
俳,actor; vaudeville show; insincere,"""pái""",⿰亻非,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
俸,wages;salary;official emolument,"""fèng""",⿰亻奉,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
俺,I;me;my (some dialects),"""ǎn""",⿰亻奄,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
俾,so that;in order that; to cause,"""bǐ""",⿰亻卑,,,,,,,,,,,,,,,,,,,,,,,,,,,,
倀,the ghost of one devoured by a tiger,"""chāng""",⿰亻長,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
倆,two;a pair;a couple,"""liǎ""",⿰亻兩,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
倉,granary;barn; cabin;berth,"""cāng""",⿱人⿸户口,人,,,,,,,,,,,,,,,,,,,,,,,,,,,
個,this;that; single; measure word for individuals,"""gè""",⿰亻固,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
倌,assistant;hired hand,"""guān""",⿰亻官,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
倍,to double; to increase or multiply,"""bèi""",⿰亻咅,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
倏,hastily;suddenly;abruptly,"""shū""",⿸攸犬,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
們,plural marker for pronouns and some nouns,"""men""",⿰亻門,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
倒,to collapse;to fall over; to lie down,"""dào""",⿰亻到,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
倔,stubborn;obstinate;intransigent; firm,"""jué""",⿰亻屈,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
倖,lucky;fortunate; to spoil;to dote on,"""xìng""",⿰亻幸,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
倘,if;supposing;in event of,"""tǎng""",⿰亻尚,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
候,to wait;to expect; to visit; to greet,"""hòu""",⿰亻矦,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
倚,to rely on;to depend on,"""yǐ""",⿰亻奇,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
倜,lofty;exalted,"""tì""",⿰亻周,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
倝,sunrise;dawn,"""gàn""",⿰龺人,人,,,,,,,,,,,,,,,,,,,,,,,,,,,
倞,far,"""jìng""",⿰亻京,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
借,to borrow; to lend; excuse;pretext,"""jiè""",⿰亻昔,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
倠,,"""suī""",⿰亻隹,,,,,,,,,,,,,,,,,,,,,,,,,,,,
倡,guide;leader; lead;introduce,"""chàng""",⿰亻昌,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
倥,boorish;ignorant; urgent;pressing,"""kōng""",⿰亻空,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
倦,tired;weary,"""juàn""",⿰亻卷,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
倨,arrogant;haughty;rude,"""jù""",⿰亻居,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
倩,beautiful;lovely; son-in-law,"""qiàn""",⿰亻青,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
倪,feeble;tiny;young and weak,"""ní""",⿰亻兒,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
倫,human relationships; society,"""lún""",⿰亻侖,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
倬,noticeable;large; distinct;clear,"""zhuō""",⿰亻卓,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
倭,dwarf; dwarfish;short,"""wō""",⿰亻委,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
倮,bare;naked;uncovered,"""luǒ""",⿰亻果,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
债,debt;loan;liability,"""zhài""",⿰亻责,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
倻,used to transliterate Korean place names,"""yē""",⿰亻耶,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
值,price;value;worth,"""zhí""",⿰亻直,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
倾,to upset;to pour out;to overflow,"""qīng""",⿰亻顷,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
偃,to cease;to lay down;to lay off,"""yǎn""",⿰亻匽,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
假,fake;false;deceitful; vacation,"""jiǎ""",⿰亻叚,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
偈,brave; martial; hasty; scudding,"""jì""",⿰亻曷,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
偉,great;imposing; extraordinary,"""wěi""",⿰亻韋,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
偌,thus;so;like;such,"""ruò""",⿰亻若,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
偎,to cling to;to cuddle;to embrace;to fondle,"""wēi""",⿰亻畏,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
偏,slanting;inclined; prejudiced,"""piān""",⿰亻扁,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
偕,together;accompanied by; in order,"""xié""",⿰亻皆,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
做,to work;to make; to act,"""zuò""",⿰亻故,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
停,to suspend;to halt;to delay; suitable,"""tíng""",⿰亻亭,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
健,strong;robust;healthy; strength,"""jiàn""",⿰亻建,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
偬,busy;hurried; urgent,"""zǒng""",⿰亻怱,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
側,side; to slant;to lean;to incline,"""cè""",⿰亻則,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
偵,to spy;to reconnoiter; detective,"""zhēn""",⿰亻貞,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
偶,accidentally;coincidently; mate;image;idol,"""ǒu""",⿰亻禺,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
偷,to steal; burglar;thief,"""tōu""",⿰亻俞,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
偻,humpback; surname,"""lóu""",⿰亻娄,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
偽,false;counterfeit;bogus,"""wěi""",⿰亻為,,,,,,,,,,,,,,,,,,,,,,,,,,,,
偾,to ruin;to destroy; overthrown,"""fèn""",⿰亻贲,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
偿,to repay;to recompense; restitution,"""cháng""",⿰亻尝,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
傀,great;gigantic; puppet,"""kuǐ""",⿰亻鬼,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
傅,tutor;teacher; to assist; surname,"""fù""",⿰亻尃,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
傈,the Lisu tribe,"""lì""",⿰亻栗,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
傍,beside;close;nearby; to depend on,"""bàng""",⿰亻旁,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
傑,hero; heroic;outstanding,"""jié""",⿰亻桀,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
傕,used in old names,"""jué""",⿰亻隺,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
傖,vulgar person;country man,"""cāng""",⿰亻倉,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
傘,umbrella;parasol;parachute,"""sǎn""",⿱人⿻十？,人,,,,,,,,,,,,,,,,,,,,,,,,,,,
備,to prepare; to get ready;to equip; ready; perfect,"""bèi""",⿰亻？,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
傚,to mimic;to imitate,"""xiào""",⿰亻效,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
傢,stubborn;obstinate;intransigent,"""jiā""",⿰亻家,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
傣,the Dai minority living in South China,"""dǎi""",⿰亻泰,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
傥,if;supposing;in case,"""tǎng""",⿰亻党,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
傧,to entertain guests,"""bīn""",⿰亻宾,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
储,to save money;to store;to reserve; heir,"""chǔ""",⿰亻诸,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
傩,rich,"""nuó""",⿰亻难,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
催,to press;to urge,"""cuī""",⿰亻崔,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
傭,to hire;to employ; commission; servant,"""yōng""",⿰亻庸,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
傯,busy;hurried; urgent,"""zǒng""",⿰亻悤,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
傲,proud;haughty;overbearing,"""ào""",⿰亻敖,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
傳,to pass on; to propagate; to transmit; summons,"""chuán""",⿰亻專,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
債,debt;loan;liability,"""zhài""",⿰亻責,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
傷,to injure;to harm; wound;injury; to fall ill,"""shāng""",⿰亻⿱？昜,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
傺,to hinder; to detain,"""chì""",⿰亻祭,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
傻,foolish;silly;stupid; an imbecile,"""shǎ""",⿰亻⿳囟八夂,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
傾,to upset;to pour out;to overflow,"""qīng""",⿰亻頃,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
傿,the name of an immortal; surname,"""yàn""",⿰亻焉,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
僂,humpback; surname,"""lóu""",⿰亻婁,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
僅,only;merely;solely;just,"""jǐn""",⿰亻堇,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
僉,all;together;unanimous,"""qiān""",⿳亼⿰口口从,人,,,,,,,,,,,,,,,,,,,,,,,,,,,
像,picture;image;figure; to resemble,"""xiàng""",⿰亻象,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
僑,emigrant; to sojourn,"""qiáo""",⿰亻喬,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
僕,to fall forward; prostrate;prone; servant,"""pú""",⿰亻菐,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
僖,joy;gladness;delight; surname,"""xī""",⿰亻喜,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
僚,companion;colleague; officials; bureaucracy; a pretty face,"""liáo""",⿰亻尞,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
僥,to be lucky; by chance;by luck,"""jiǎo""",⿰亻堯,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
僦,to hire; to rent,"""jiù""",⿰亻就,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
僧,Buddhist priest;monk,"""sēng""",⿰亻曾,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
僬,clever;alert; pigmy,"""jiāo""",⿰亻焦,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
僭,to assume;to usurp,"""jiàn""",⿰亻朁,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
僮,page;servant boy,"""tóng""",⿰亻童,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
僱,to hire;to employ,"""gù""",⿰亻雇,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
僳,The Lisu tribe,"""sù""",⿰亻粟,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
僵,still;stiff;motionless,"""jiāng""",⿰亻畺,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
價,price;value,"""jià""",⿰亻賈,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
僻,out-of-the-way;remote; unorthodox,"""pì""",⿰亻辟,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
儀,instrument;apparatus; ceremony;rites,"""yí""",⿰亻義,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
儂,I; you; surname,"""nóng""",⿰亻農,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
億,hundred million; many,"""yì""",⿰亻意,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
儅,to stop,"""dàng""",⿰亻當,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
儆,to warn; warning,"""jǐng""",⿰亻敬,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
儇,clever;nimble,"""xuān""",⿰亻睘,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
儈,go-between;broker;proxy,"""kuài""",⿰亻會,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
儉,temperate;frugal;economical,"""jiǎn""",⿰亻僉,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
儋,a small jar; to bear a burden; a load of two,"""dān""",⿰亻詹,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
儒,Confucian scholar,"""rú""",⿰亻需,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
儕,a class;a company; companion; together,"""chái""",⿰亻齊,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
儘,to exhaust;to use up;to deplete,"""jǐn""",⿰亻盡,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
償,to repay;to recompense; restitution,"""cháng""",⿰亻賞,亻,,,,,,,,,,,,,,,,,,,,,,,,,,,
